0.325681 ; 0.0926829 ; 0.00545194 ; 0 ; 0.0404591 ; 0.0315638 ; 0.000286944 ; 0.128551 ; 0.195696 ; 
0.316491 ; 0.135439 ; 0 ; 0 ; 0.0470175 ; 0.0463158 ; 0.00350877 ; 0 ; 0.27193 ; 
0.169835 ; 0.0256198 ; 0.00123967 ; 0 ; 0.0318182 ; 0.277686 ; 0.0384298 ; 0.00123967 ; 0.283471 ; 
0.445122 ; 0.0551432 ; 0.002386 ; 0 ; 0.00371156 ; 0.0421527 ; 0.104189 ; 0 ; 0.20281 ; 
0.263514 ; 0.0604891 ; 0.00160875 ; 0 ; 0.0376448 ; 0.255148 ; 0.0260618 ; 0.000643501 ; 0.201737 ; 
0.379976 ; 0.0871795 ; 0 ; 0 ; 0.0793651 ; 0.0444444 ; 0.0400488 ; 0.0737485 ; 0.143101 ; 
0.133621 ; 0.0594641 ; 0.0031115 ; 0 ; 0.0302506 ; 0.33051 ; 0.00172861 ; 0.000172861 ; 0.319274 ; 
0.285487 ; 0.117815 ; 0.000952683 ; 0.000317561 ; 0.0635122 ; 0.229914 ; 0.0123849 ; 0.000317561 ; 0.11718 ; 
0.307598 ; 0.0885417 ; 0 ; 0 ; 0.00857843 ; 0.23652 ; 0.00551471 ; 0.00183824 ; 0.166667 ; 
0.288462 ; 0.056962 ; 0.00316456 ; 0 ; 0.0126582 ; 0.238802 ; 0.0133885 ; 0.000730282 ; 0.240263 ; 
0.305319 ; 0.0542553 ; 0.00452128 ; 0 ; 0.0351064 ; 0.177128 ; 0.0087766 ; 0.0018617 ; 0.244415 ; 
0.330182 ; 0.108193 ; 0.00035014 ; 0 ; 0.0070028 ; 0.222339 ; 0.0248599 ; 0 ; 0.133053 ; 
0.164 ; 0 ; 0.04 ; 0.0264 ; 0.02 ; 0 ; 0.0304 ; 0.4264 ; 0.0976 ; 
0.282062 ; 0.0436282 ; 0.00101461 ; 0 ; 0.020901 ; 0.282873 ; 0.0140016 ; 0 ; 0.232549 ; 
0.201566 ; 0.0736301 ; 0 ; 0 ; 0.0359589 ; 0.344178 ; 0.00318004 ; 0.00146771 ; 0.190802 ; 
0.282051 ; 0.0590278 ; 0 ; 0 ; 0.0104167 ; 0.248932 ; 0.028312 ; 0.00106838 ; 0.202724 ; 
0.375622 ; 0.0205224 ; 0 ; 0.00435323 ; 0.0329602 ; 0.00404229 ; 0.166356 ; 0.091107 ; 0.129664 ; 
0.257653 ; 0.101345 ; 0 ; 0 ; 0.0359462 ; 0.283163 ; 0.0264378 ; 0.000695733 ; 0.141929 ; 
0.153431 ; 0.0246324 ; 0.000245098 ; 0 ; 0.0653186 ; 0.342524 ; 0.000367647 ; 0.000122549 ; 0.282598 ; 
