0 ; 0.151066 ; 0 ; 0 ; 0.206487 ; 0.214087 ; 0 ; 0.0229842 ; 0.273401 ; 
0.00189394 ; 0.0570076 ; 0 ; 0.0234848 ; 0.133712 ; 0.297917 ; 0.000189394 ; 0.0126894 ; 0.361174 ; 
0 ; 0.0975034 ; 0 ; 0 ; 0.351215 ; 0.260121 ; 0.0377868 ; 0.0226046 ; 0.0772605 ; 
0 ; 0.0254545 ; 0 ; 0.00012987 ; 0.058961 ; 0.310779 ; 0 ; 0.00181818 ; 0.526364 ; 
0 ; 0.118182 ; 0 ; 0.0907115 ; 0.104545 ; 0.190909 ; 0.000592885 ; 0.0420949 ; 0.353557 ; 
0 ; 0.159213 ; 0 ; 0 ; 0.156828 ; 0.252832 ; 0 ; 0.00715563 ; 0.268038 ; 
0.000151446 ; 0.0672422 ; 0 ; 0 ; 0.123732 ; 0.287142 ; 0 ; 0.0042405 ; 0.42829 ; 
0.000367647 ; 0.0457108 ; 0 ; 0.00428922 ; 0.0897059 ; 0.257721 ; 0 ; 0.00784314 ; 0.513603 ; 
0 ; 0.0768293 ; 0 ; 0 ; 0.0906098 ; 0.273049 ; 0 ; 0.0106098 ; 0.470488 ; 
0.00144748 ; 0.0748553 ; 0 ; 0.00124069 ; 0.106493 ; 0.278122 ; 0 ; 0.00868486 ; 0.411704 ; 
0 ; 0 ; 0.000806452 ; 0 ; 0 ; 0.380645 ; 0 ; 0 ; 0.512097 ; 
0.00185185 ; 0.00601852 ; 0.00432099 ; 0 ; 0.0415123 ; 0.180093 ; 0.00617284 ; 0.016821 ; 0.330401 ; 
0.000111408 ; 0.0121435 ; 0 ; 0 ; 0.0910205 ; 0.341132 ; 0 ; 0.00300802 ; 0.487634 ; 
9.47329e-05 ; 0.0362827 ; 0 ; 0 ; 0.0799545 ; 0.295188 ; 0 ; 0.00786283 ; 0.505873 ; 
0.000403986 ; 0.0601939 ; 0 ; 0.000134662 ; 0.119445 ; 0.231215 ; 0.000134662 ; 0.00592513 ; 0.488419 ; 
0 ; 0.0563204 ; 0 ; 0 ; 0.0854193 ; 0.275031 ; 0.000312891 ; 0.0114727 ; 0.502607 ; 
0 ; 0.0486891 ; 0 ; 0 ; 0.173533 ; 0.368914 ; 0 ; 0.00353725 ; 0.299417 ; 
0 ; 0.0832435 ; 0 ; 0 ; 0.131196 ; 0.288524 ; 0 ; 0.00377155 ; 0.407732 ; 
