0.00134953 ; 0.000899685 ; 0.00134953 ; 0 ; 0.491678 ; 0.0877193 ; 0.0476833 ; 0.0368871 ; 0.0611786 ; 
0 ; 0 ; 0 ; 0 ; 0.457873 ; 0.148303 ; 0.0175372 ; 0.0179184 ; 0.126191 ; 
0 ; 0 ; 0.00227273 ; 0 ; 0.445833 ; 0.144318 ; 0.0390152 ; 0.0121212 ; 0.129545 ; 
0 ; 0.00130378 ; 0.00162973 ; 0 ; 0.504889 ; 0.104302 ; 0.0205346 ; 0.0332464 ; 0.0925684 ; 
0 ; 0 ; 0.00211864 ; 0 ; 0.439972 ; 0.0974576 ; 0.0264831 ; 0.0127119 ; 0.146893 ; 
0 ; 0 ; 0 ; 0 ; 0.451246 ; 0.147361 ; 0.00843109 ; 0.0124633 ; 0.146994 ; 
0 ; 0 ; 0 ; 0 ; 0.482759 ; 0.140712 ; 0.006396 ; 0.019188 ; 0.162681 ; 
0.00114943 ; 0 ; 0 ; 0 ; 0.454406 ; 0.145211 ; 0.0314176 ; 0.0111111 ; 0.122222 ; 
0 ; 0 ; 0 ; 0 ; 0.429633 ; 0.141608 ; 0.0218531 ; 0.013549 ; 0.133741 ; 
0.000770119 ; 0 ; 0 ; 0 ; 0.333462 ; 0.201001 ; 0.0215633 ; 0.00616095 ; 0.197536 ; 
0 ; 0 ; 0.000577201 ; 0 ; 0.432612 ; 0.18355 ; 0.01443 ; 0.0150072 ; 0.129582 ; 
0 ; 0 ; 0.000324675 ; 0 ; 0.396104 ; 0.166234 ; 0.00746753 ; 0.012013 ; 0.170779 ; 
0 ; 0 ; 0.000420875 ; 0.000420875 ; 0.411616 ; 0.158249 ; 0.0155724 ; 0.00925926 ; 0.136785 ; 
0 ; 0.0025 ; 0 ; 0 ; 0.44 ; 0.187143 ; 0.00607143 ; 0.00928571 ; 0.0996429 ; 
0 ; 0 ; 0 ; 0 ; 0.430303 ; 0.148485 ; 0.0348485 ; 0.0185606 ; 0.0886364 ; 
0 ; 0 ; 0.000564972 ; 0 ; 0.44209 ; 0.15 ; 0.0127119 ; 0.0121469 ; 0.171751 ; 
0 ; 0 ; 0.000631313 ; 0 ; 0.413194 ; 0.160354 ; 0.0129419 ; 0.0107323 ; 0.155934 ; 
0 ; 0 ; 0.0306122 ; 0 ; 0.401786 ; 0.150191 ; 0.0328444 ; 0.00924745 ; 0.132015 ; 
0 ; 0.00481734 ; 0.00120434 ; 0 ; 0.458049 ; 0.149739 ; 0.0100361 ; 0.0184665 ; 0.105982 ; 
0 ; 0 ; 0 ; 0 ; 0.450433 ; 0.101888 ; 0.0298977 ; 0.036192 ; 0.110543 ; 
0.00025974 ; 0 ; 0.00103896 ; 0 ; 0.492987 ; 0.0945455 ; 0.0231169 ; 0.0290909 ; 0.132468 ; 
0.000635122 ; 0.00539854 ; 0.000952683 ; 0 ; 0.444903 ; 0.142267 ; 0.0120673 ; 0.0212766 ; 0.0993966 ; 
