0.0531727 ; 0.121328 ; 0.00323149 ; 0.0423032 ; 0.100176 ; 0.170682 ; 0.312867 ; 0.020564 ; 0.000881316 ; 
0.0740525 ; 0.1 ; 0.00379009 ; 0.00758018 ; 0.183673 ; 0.134111 ; 0.276968 ; 0.0265306 ; 0.00699708 ; 
0.121626 ; 0.0357039 ; 0.0397678 ; 0.00145138 ; 0.202903 ; 0.115239 ; 0.239478 ; 0.0647315 ; 0.0365747 ; 
0.0912121 ; 0.145152 ; 0.00515152 ; 0.0384848 ; 0.160606 ; 0.209697 ; 0.17697 ; 0.0127273 ; 0.0069697 ; 
0.0647059 ; 0.120053 ; 0.00855615 ; 0.021123 ; 0.0719251 ; 0.180749 ; 0.313369 ; 0.063369 ; 0.0026738 ; 
0.17046 ; 0.137046 ; 0 ; 0 ; 0.268765 ; 0.0324455 ; 0.110412 ; 0.0280872 ; 0.0154964 ; 
0.0437675 ; 0.157213 ; 0.00560224 ; 0 ; 0.243697 ; 0.151261 ; 0.171919 ; 0.0143557 ; 0.0213585 ; 
0.226471 ; 0.10098 ; 0.000653595 ; 0 ; 0.175817 ; 0.105556 ; 0.166993 ; 0.0143791 ; 0.0186275 ; 
0.217174 ; 0.127728 ; 0.00429338 ; 0 ; 0.10805 ; 0.0701252 ; 0.276208 ; 0.0143113 ; 0.0236136 ; 
0.0930156 ; 0.0562728 ; 0.0155578 ; 0.0423701 ; 0.181728 ; 0.195631 ; 0.177094 ; 0.000993049 ; 0.0274743 ; 
0.104808 ; 0.172436 ; 0.000961538 ; 0 ; 0.199359 ; 0.122436 ; 0.216987 ; 0.00512821 ; 0.0144231 ; 
0.114237 ; 0.129736 ; 0.00287026 ; 0.00143513 ; 0.169059 ; 0.161022 ; 0.169633 ; 0.000861079 ; 0.0795063 ; 
0.203219 ; 0.154642 ; 0.00229951 ; 0.0120724 ; 0.148606 ; 0.0822075 ; 0.181661 ; 0.0505892 ; 0.00459902 ; 
0.129685 ; 0.194362 ; 0 ; 0 ; 0.0480929 ; 0.415257 ; 0.0228856 ; 0.0112769 ; 0.0039801 ; 
0.100802 ; 0.165508 ; 0.00294118 ; 0 ; 0.122193 ; 0.0791444 ; 0.325401 ; 0.0491979 ; 0.00374332 ; 
0.250685 ; 0.18411 ; 0.000821918 ; 0.000821918 ; 0.149863 ; 0.0468493 ; 0.133699 ; 0.0547945 ; 0.0147945 ; 
0.157333 ; 0.119467 ; 0.000533333 ; 0 ; 0.175467 ; 0.277333 ; 0.0626667 ; 0.0256 ; 0.0178667 ; 
0.115262 ; 0.118045 ; 0 ; 0 ; 0.212242 ; 0.176073 ; 0.00953895 ; 0.00556439 ; 0.143482 ; 
0.142525 ; 0.190698 ; 0.000332226 ; 0.0481728 ; 0.066113 ; 0.244851 ; 0.136213 ; 0 ; 0 ; 
